#{"t_start": 1641163817.090802, "env_id": null}
r,l,t
19.28755,1001,4672.678012
20.337334,1001,4701.913858
19.648885,1001,4731.103011
21.347595,1001,4760.613473
21.005649,1001,4790.114935
20.94201,1001,4819.966093
21.286968,1001,4849.686361
21.368576,1001,4879.338985
16.311953,1001,4908.855412
20.046045,1001,4938.543084
20.120088,1001,4968.50624
13.191128,852,4994.034616
20.867781,1001,5023.472852
17.518862,1001,5052.92588
19.980165,1001,5083.089145
20.405281,1001,5111.539491
19.987318,1001,5141.668585
20.766176,1001,5171.185805
20.944328,1001,5201.364477
21.217211,1001,5232.240939
7.041772,476,5246.461657
21.32108,1001,5276.597766
21.257815,1001,5306.630412
19.88477,1001,5337.639043
21.339545,1001,5366.706549
9.209658,622,5385.772447
19.180801,895,5412.527876
20.108267,938,5440.500993
8.7993,580,5457.935561
1.814731,218,5464.765687
6.631925,457,5478.941422
1.365738,205,5485.058453
18.154568,848,5510.402768
20.804877,1001,5540.834465
1.665729,229,5547.833215
19.771875,1001,5578.594976
18.93375,1001,5608.659361
17.069929,1001,5638.757179
21.181168,1001,5668.918873
21.112971,1001,5698.936954
20.494431,1001,5729.029576
21.066378,1001,5759.099319
21.095692,1001,5789.107963
21.421551,1001,5819.474842
21.44778,1001,5849.72398
21.287572,1001,5880.004633
20.914803,1001,5910.346316
1.604204,231,5917.59414
2.876279,275,5926.17645
14.502834,681,5947.074669
4.781433,434,5960.443538
5.513925,417,5973.652227
2.367034,271,5982.161271
-0.097907,140,5986.743914
-0.049543,118,5990.710799
0.465113,178,5996.362846
-0.11518,176,6001.999332
0.227318,135,6006.342389
-0.328338,163,6011.643381
-0.749526,163,6017.042005
-0.533331,92,6020.078423
-0.618672,111,6023.840461
-1.268234,103,6027.242607
-0.42735,100,6030.562953
3.322106,333,6040.902576
-0.864366,108,6044.520388
-0.135201,113,6048.111516
0.352997,182,6053.881139
-0.657344,92,6056.984151
-1.144171,61,6059.116899
-0.613437,88,6062.10571
2.135671,235,6069.56364
0.498772,145,6074.407174
-0.558567,135,6078.801184
-1.513595,74,6081.322731
-1.117232,74,6083.894455
-1.017722,82,6086.677456
-1.69413,64,6088.987387
-1.267486,104,6092.481486
-0.807962,83,6095.444935
-1.648952,210,6102.141828
0.299942,167,6107.49918
0.767869,179,6113.226381
0.088255,149,6118.043879
-1.069674,71,6120.599789
1.499672,227,6127.903889
-0.030833,234,6135.752759
2.591934,624,6154.951976
-1.392066,89,6157.919728
-1.404629,79,6160.585322
0.900602,216,6167.477918
-1.389155,69,6169.852575
8.44688,788,6195.245899
11.944213,1001,6225.897159
12.572726,1001,6256.67421
0.952162,232,6264.007509
17.646192,1001,6294.197922
1.240354,213,6301.074003
10.128325,768,6324.654856
-0.084971,121,6328.698963
2.317211,251,6336.624609
-0.347345,143,6341.258363
5.806334,455,6355.776067
-1.482581,91,6358.833032
12.240295,770,6382.474967
-0.201484,257,6390.648025
-0.59404,120,6394.709222
4.58367,400,6407.36029
-0.48715,111,6411.001579
