#{"t_start": 1639671910.8962977, "env_id": null}
r,l,t
77.797229,952,6542.044024
77.353648,922,6551.396239
77.26155,959,6561.032932
76.361937,937,6571.793232
76.346701,885,6580.809245
37.011697,447,6585.468479
77.691995,906,6594.67469
75.658939,975,6604.894439
75.745712,954,6615.566825
56.748712,680,6622.752043
76.603646,962,6632.516413
55.640186,668,6639.482173
77.001949,949,6649.432107
60.29607,741,6657.582762
76.644258,896,6668.001586
34.686104,486,6673.044649
57.721227,748,6680.540369
76.503084,999,6690.506356
76.873324,987,6700.367618
62.741844,751,6709.120566
77.108928,908,6718.038349
77.696899,902,6727.029
78.533107,937,6736.368925
76.577993,878,6746.387803
47.654664,576,6752.205222
76.786067,935,6761.70805
78.229688,865,6770.261348
78.536355,930,6779.830873
78.253358,873,6790.485993
75.620973,855,6799.803672
21.64836,280,6802.934665
77.293375,856,6811.462777
37.111857,469,6816.29234
77.405765,896,6825.646921
78.129253,876,6835.723611
27.077593,370,6839.524618
77.570954,819,6847.730564
61.115674,696,6854.733323
75.488671,823,6862.930383
76.119596,871,6871.56831
77.569851,843,6881.27017
16.670379,272,6884.176224
78.156324,841,6892.606703
77.42944,885,6901.687024
78.70051,820,6909.923738
78.260444,814,6919.388551
26.551117,322,6922.863127
77.272352,854,6931.531318
78.554532,909,6940.610165
78.344474,892,6949.561332
77.150872,865,6960.081052
77.340488,881,6969.43387
21.513031,297,6972.789304
76.982368,838,6981.395478
76.522454,829,6990.252364
78.373536,854,6999.090161
76.76963,879,7009.546476
74.011336,794,7019.82835
77.561723,854,7054.201842
77.681688,877,7084.486985
77.618733,811,7092.838122
77.575333,904,7103.134562
77.091854,868,7113.232758
76.965886,802,7122.293655
78.219727,852,7131.835501
77.663278,802,7140.280694
77.62437,882,7153.806742
78.066879,858,7163.888012
78.43458,803,7172.15435
76.419945,819,7180.506169
10.426066,189,7182.695494
20.194177,259,7185.545779
77.526692,841,7195.433081
48.305675,543,7201.138861
66.903734,723,7208.632644
79.013217,820,7217.026596
77.129165,821,7225.472828
77.262958,834,7235.297619
77.302391,830,7243.985176
77.956534,810,7252.132894
76.486605,836,7260.587149
77.322154,831,7269.117723
78.000611,761,7278.028441
77.906189,877,7286.862702
77.929596,781,7294.822354
76.907397,833,7303.419958
76.787978,844,7312.394203
77.434408,810,7322.135822
77.108565,780,7330.217655
78.034957,848,7338.906141
78.782861,813,7347.200102
21.385617,284,7350.300642
78.505259,805,7358.787877
60.921291,692,7367.625181
76.635644,805,7375.792279
76.191688,788,7383.634005
77.494133,848,7392.061588
78.945953,846,7400.76319
77.232992,854,7411.25423
61.721535,628,7420.798904
77.397344,800,7433.192904
76.391238,785,7444.687678
78.22766,803,7457.158066
76.755626,856,7472.617608
78.35801,831,7483.635151
76.888982,856,7493.269741
7.383036,142,7495.019266
76.996826,813,7503.064278
77.670296,785,7510.960608
76.300793,847,7520.79414
75.772837,818,7529.192324
77.259675,805,7537.5554
78.449906,817,7546.042645
