#{"t_start": 1639498761.9456189, "env_id": null}
r,l,t
113.498405,1001,3920.031377
111.343177,1001,3928.173882
113.324899,1001,3936.083499
113.672837,1001,3945.062735
113.420309,1001,3953.10822
17.698625,217,3955.12913
114.587119,1001,3963.818686
24.991398,304,3967.322374
112.6355,1001,3976.518974
114.014812,1001,3988.289166
112.236301,1001,3999.738881
112.332451,1001,4009.678711
82.090209,736,4016.133214
114.445241,1001,4025.743947
112.75953,1001,4035.522473
111.662279,1001,4046.177494
113.814776,1001,4057.737683
111.203026,1001,4067.420702
113.510512,1001,4075.478736
112.957802,1001,4083.720516
113.007434,1001,4092.171741
113.317939,991,4101.073892
114.871046,1001,4110.778112
113.236742,1001,4122.493076
112.129413,1001,4132.083864
110.026244,1001,4142.218871
112.35416,1001,4154.222952
112.221791,1001,4189.876747
109.726561,1001,4223.03945
112.991795,1001,4252.215988
69.558881,651,4257.46936
113.187828,1001,4265.396874
113.314806,1001,4273.383834
112.744353,1001,4281.383854
112.08596,1001,4290.378494
112.593334,1001,4298.401395
109.912106,1001,4306.286481
112.209024,1001,4314.159304
112.704561,1001,4323.201603
111.074981,1001,4331.14231
20.615616,224,4333.147101
112.051076,1001,4341.140574
112.509794,1001,4349.186125
114.002439,1001,4358.104766
114.505596,1001,4366.082899
111.39591,1001,4374.055152
111.674914,1001,4381.960767
113.437908,1001,4391.642535
112.276214,1001,4401.410246
71.992535,658,4407.296724
112.188135,1001,4418.730526
112.348651,1001,4431.572745
77.023572,705,4438.871741
113.251685,1001,4447.425238
114.116603,1001,4455.780194
114.603402,1001,4464.175894
112.015141,1001,4473.405712
56.041562,538,4477.93481
110.911647,1001,4486.1793
109.112315,1001,4494.391677
111.550569,1001,4503.675106
114.153096,1001,4511.80166
115.327924,1001,4520.051355
113.797343,1001,4528.32478
114.024333,1001,4537.545536
110.553007,1001,4545.721533
112.832521,1001,4553.900057
114.386647,1001,4561.982834
114.832799,1001,4571.053269
109.095207,1001,4579.351254
114.044742,1001,4587.580455
91.172994,813,4594.426736
114.333936,1001,4602.522266
112.779155,1001,4611.860265
114.515528,1001,4620.244119
114.186614,1001,4628.451667
113.895611,1001,4637.427578
115.370166,1001,4646.624211
67.354784,617,4652.188445
113.176529,1001,4662.961495
46.056315,423,4667.401539
112.067914,1001,4679.137519
114.136353,1001,4690.816766
114.345344,1001,4700.361406
112.049399,1001,4708.890516
114.100828,1001,4717.469941
113.456297,1001,4727.052629
113.453941,1001,4735.988046
114.871183,1001,4750.422714
113.297593,1001,4787.944211
114.555532,1001,4829.491378
112.921158,1001,4851.690575
113.564694,1001,4859.735103
114.071255,1001,4867.685748
114.470161,1001,4876.772091
113.454508,1001,4884.836694
114.75157,1001,4892.992958
115.057073,1001,4901.235014
113.471311,1001,4910.570412
114.07187,1001,4919.134188
113.643377,1001,4927.275309
111.852541,1001,4935.280576
113.598918,1001,4944.376108
115.440578,1001,4952.522808
62.838667,579,4958.258174
114.372894,1001,4966.485598
113.03301,1001,4974.502468
115.220812,1001,4983.839679
113.813277,1001,4993.534999
113.042164,1001,5001.785151
85.219897,757,5008.126831
112.694746,1001,5017.428401
114.439074,1001,5025.921439
114.174421,1001,5034.178195
113.519368,1001,5042.261734
113.911201,1001,5051.346864
113.837728,1001,5059.47853
68.443105,629,5064.659465
114.885129,1001,5072.652062
115.265331,1001,5080.835766
114.143823,1001,5089.961718
114.235405,1001,5098.040582
115.211407,1001,5106.149239
113.398474,1001,5114.221879
114.260748,1001,5123.277987
110.967877,1001,5131.469015
113.887682,1001,5139.659315
113.40374,1001,5147.790158
113.853436,1001,5157.019181
13.208824,165,5158.620721
113.49754,1001,5166.707394
114.069954,1001,5174.766623
115.598513,1001,5182.933676
114.429008,1001,5192.071372
