#{"t_start": 1639845113.0171168, "env_id": null}
r,l,t
39.366131,1001,5347.154379
39.433792,1001,5356.631616
39.294276,1001,5364.970652
39.155842,1001,5373.199652
39.458145,1001,5381.417916
39.300825,1001,5390.64499
39.003146,1001,5398.896547
38.771644,1001,5407.094997
39.541616,1001,5415.263188
39.450888,1001,5424.397798
39.352657,1001,5432.583128
39.034124,1001,5440.848315
39.280308,1001,5449.050437
39.622002,1001,5458.316947
39.42237,1001,5466.746086
39.557348,1001,5474.893438
39.731825,1001,5483.009708
39.393793,1001,5492.223957
39.376665,1001,5500.500456
39.742451,1001,5508.65893
39.166848,1001,5516.933001
39.19264,1001,5527.36904
39.462294,1001,5535.797485
39.022083,1001,5544.372564
39.442792,1001,5552.873389
39.343361,1001,5562.076924
39.34886,1001,5570.333683
39.677146,1001,5579.081532
39.480048,1001,5587.214918
39.733446,1001,5596.546359
39.482157,1001,5604.764713
39.180097,1001,5612.839695
39.388107,1001,5621.050352
39.667101,1001,5630.273902
39.870363,1001,5638.500392
39.720317,1001,5646.79212
40.063672,1001,5655.071846
39.683173,1001,5663.371348
39.520637,1001,5672.535951
39.765521,1001,5680.768976
39.811897,1001,5688.955187
39.500359,1001,5697.121238
39.787074,1001,5706.419718
39.661363,1001,5714.664556
39.722831,1001,5722.798743
39.651786,1001,5730.925457
39.70148,1001,5740.139796
39.548803,1001,5748.284659
39.585778,1001,5756.530989
39.205059,1001,5764.787807
39.53925,1001,5773.963033
39.35842,1001,5783.239828
39.894894,1001,5791.53641
39.774114,1001,5799.891203
39.981935,1001,5809.641041
39.852745,1001,5818.197888
39.719704,1001,5826.501126
39.702809,1001,5834.888455
40.021173,1001,5844.105631
39.882314,1001,5852.430689
39.847664,1001,5860.779835
39.552455,1001,5869.033339
39.384435,1001,5878.224049
40.108158,1001,5886.466686
39.693455,1001,5894.654468
39.735685,1001,5902.875015
39.786692,1001,5912.161574
39.697079,1001,5920.382735
40.031731,1001,5928.685941
39.750203,1001,5936.980774
39.893382,1001,5946.269671
40.220435,1001,5954.477152
40.018374,1001,5962.799768
39.870081,1001,5970.947708
40.065016,1001,5980.158036
40.471406,1001,5988.496736
39.735034,1001,5996.780417
40.030765,1001,6005.110207
39.880313,1001,6014.380729
39.934662,1001,6022.659155
40.334275,1001,6031.125561
40.112718,1001,6040.266985
39.954519,1001,6048.414694
40.100806,1001,6057.598489
40.228,1001,6066.36103
40.124114,1001,6074.491679
40.151134,1001,6082.574402
39.72311,1001,6091.796461
40.021806,1001,6099.896041
39.84807,1001,6108.019238
40.111178,1001,6116.258027
40.111665,1001,6125.470915
40.452995,1001,6133.632849
40.251336,1001,6141.776757
40.202664,1001,6149.942842
40.274277,1001,6159.091839
40.016002,1001,6167.168664
39.640911,1001,6175.298442
40.323679,1001,6183.454535
39.859563,1001,6192.546247
40.226708,1001,6200.66253
40.202801,1001,6208.796927
40.057457,1001,6216.947343
40.329743,1001,6226.114741
40.257495,1001,6234.244091
40.209499,1001,6242.351509
40.039661,1001,6250.579578
40.461962,1001,6259.811045
