#{"t_start": 1639687071.6414385, "env_id": null}
r,l,t
-1.504173,153,1005.159504
-1.123222,190,1007.158823
-1.090225,303,1010.509495
-0.988834,90,1011.708724
-1.028558,16,1012.257234
-1.065599,36,1014.161359
-2.208576,206,1016.655453
-1.144996,64,1017.695173
-1.416852,164,1019.615143
-1.261688,115,1021.040125
-1.160521,96,1022.280683
-1.078023,57,1023.180118
-1.548801,175,1025.19476
-1.277909,189,1027.519172
-0.957454,84,1028.67309
-1.64579,148,1030.485927
-1.125368,48,1031.349436
-1.714554,77,1032.430068
-1.878722,149,1034.35959
-1.088979,62,1035.331144
-0.633874,210,1037.845887
-0.309385,105,1039.191896
0.031991,189,1041.716539
-1.244709,189,1044.113264
-1.048967,27,1044.789943
-0.696181,146,1046.430117
-1.151273,53,1047.493294
-1.483356,177,1050.223394
-0.755239,129,1051.872894
-0.87154,109,1053.165155
-1.16836,81,1054.290842
-1.206752,107,1055.584898
-0.898222,191,1057.775997
-1.203916,88,1059.077321
-1.096291,53,1059.994181
-1.027794,31,1060.774932
-0.975856,57,1061.719725
-1.219586,107,1063.093274
-0.121145,142,1064.729328
-1.137459,97,1065.978544
-2.048164,184,1069.213489
-1.089656,75,1070.27586
-1.459369,76,1071.360526
-1.117113,59,1072.224483
-1.193229,143,1073.632026
-0.165355,225,1075.735249
-1.19695,204,1077.706213
-1.065509,34,1078.322445
-2.128072,215,1080.266321
2.255495,263,1082.653103
-1.050313,107,1083.799469
-1.677076,310,1086.529348
-1.025702,119,1087.784048
-0.180032,222,1089.815554
-1.131858,126,1091.099197
-1.146871,64,1091.904215
-1.04599,22,1092.414851
-1.035753,130,1093.734694
-0.944919,149,1095.193363
-1.032026,20,1095.698158
-1.084503,36,1096.3016
-1.106733,50,1096.996589
-1.149213,105,1098.105025
-1.021618,192,1099.884274
-1.203698,63,1100.701354
-0.915317,196,1102.556839
-1.059151,34,1103.188554
-1.163629,114,1104.373222
-0.826189,105,1105.487837
-1.124263,54,1106.23027
-1.308587,96,1107.282225
